Date,Actual Prices,Predicted Prices
2023-10-10 12:59:11,0.18184167,0.32303363
2023-10-10 12:51:11,0.3969334,0.30811086
2023-10-10 12:46:11,0.83624774,0.68465
2023-10-10 12:42:55,0.8614868,0.79044306
2023-10-10 12:54:37,0.34714445,0.30563185
2023-10-10 12:47:59,0.5556034,0.4642534
2023-10-10 12:54:50,0.24463779,0.3070202
2023-10-10 12:43:46,0.9999139,0.71457636
2023-10-10 12:49:47,0.5315703,0.29823595
2023-10-10 12:51:50,0.4252735,0.30568016
2023-10-10 12:51:25,0.39555517,0.29891694
2023-10-10 12:56:32,0.16418296,0.31326342
2023-10-10 12:44:55,0.9131708,0.746225
2023-10-10 12:56:14,0.14790249,0.31202257
2023-10-10 12:42:17,0.8610561,0.84804916
2023-10-10 12:58:04,0.015849771,0.3182251
2023-10-10 12:46:15,0.83590317,0.6768238
2023-10-10 12:56:04,0.22465329,0.31382945
2023-10-10 12:50:10,0.4291498,0.2954527
2023-10-10 12:41:23,0.82763374,0.8302562
2023-10-10 12:59:49,0.18709622,0.32121634
2023-10-10 12:58:19,0.020329054,0.31810015
2023-10-10 12:46:09,0.83624774,0.3694504
2023-10-10 12:57:05,0.16090964,0.31519425
2023-10-10 12:54:37,0.25333792,0.31943935
2023-10-10 12:49:07,0.5220088,0.3424166
2023-10-10 12:50:00,0.47377035,0.29353714
2023-10-10 12:50:11,0.45637006,0.311031
2023-10-10 12:51:20,0.39340168,0.29883128
2023-10-10 12:48:37,0.5520717,0.4240436
2023-10-10 12:47:39,0.6665518,0.558942
2023-10-10 12:49:47,0.56249464,0.2926623
2023-10-10 12:51:29,0.41312775,0.2993044
2023-10-10 12:56:08,0.21354122,0.31094795
2023-10-10 12:56:30,0.1040572,0.31364736
2023-10-10 12:56:10,0.124127835,0.31334952
2023-10-10 12:55:28,0.28185028,0.30890363
2023-10-10 12:56:25,0.124127835,0.31241098
2023-10-10 12:51:14,0.38685504,0.29825532
2023-10-10 12:58:26,0.07623395,0.31909212
2023-10-10 12:57:05,0.1369627,0.31469885
2023-10-10 12:44:27,0.9533982,0.77986896
2023-10-10 12:53:58,0.39460763,0.30357936
2023-10-10 12:40:20,0.71453184,0.87725
2023-10-10 12:49:21,0.5519855,0.29576948
2023-10-10 12:55:00,0.26505297,0.3077335
2023-10-10 12:56:42,0.21879576,0.31381276
2023-10-10 12:41:18,0.8275476,0.81540203
2023-10-10 12:40:00,0.7622534,0.8824376
2023-10-10 12:39:53,0.72142303,0.7317226
2023-10-10 12:42:35,0.8417607,0.83864194
2023-10-10 12:57:05,0.13472305,0.314733
2023-10-10 12:46:12,0.8360755,0.29287443
2023-10-10 12:56:35,0.20639159,0.31375843
2023-10-10 12:50:06,0.3969334,0.29682362
2023-10-10 12:58:03,0.023085536,0.33013982
2023-10-10 12:55:39,0.29511586,0.30914125
2023-10-10 12:54:38,0.25919545,0.3098808
2023-10-10 12:55:39,0.30355757,0.3092021
2023-10-10 12:59:06,0.15677492,0.32056254
2023-10-10 12:51:26,0.41597036,0.32975993
2023-10-10 12:42:23,0.81161165,0.8406662
2023-10-10 12:52:04,0.47118616,0.30062556
2023-10-10 12:50:06,0.39701957,0.29609594
2023-10-10 12:48:51,0.5474201,0.30366415
2023-10-10 12:44:07,0.96993715,0.7926229
2023-10-10 12:47:42,0.60220516,0.30127445
2023-10-10 12:41:19,0.82763374,0.8312128
2023-10-10 12:53:13,0.39004222,0.30264252
2023-10-10 12:47:44,0.5742097,0.30143765
2023-10-10 12:56:46,0.14721337,0.31735867
2023-10-10 12:59:49,0.19450426,0.3213034
2023-10-10 12:48:14,0.5556034,0.44734982
2023-10-10 12:53:57,0.40761477,0.30357832
2023-10-10 12:56:14,0.16030666,0.31235373
2023-10-10 12:54:39,0.24567147,0.30669734
2023-10-10 12:49:47,0.5262296,0.29357558
2023-10-10 12:48:22,0.57110864,0.44774076
2023-10-10 12:43:54,0.99982774,0.7038149
2023-10-10 12:49:25,0.57765526,0.30881774
2023-10-10 12:44:55,0.9101559,0.7565093
2023-10-10 12:44:00,0.9999139,0.80089706
2023-10-10 12:57:46,0.07390817,0.31664512
2023-10-10 12:49:25,0.58015335,0.30879232
2023-10-10 12:56:36,0.22646223,0.31996122
2023-10-10 12:48:35,0.57231456,0.43104956
2023-10-10 12:57:32,0.05469894,0.32704133
2023-10-10 12:55:59,0.24816953,0.31004757
2023-10-10 12:51:01,0.44413817,0.2976473
2023-10-10 12:51:11,0.41209406,0.29796
2023-10-10 12:50:09,0.46455336,0.29517937
2023-10-10 12:51:37,0.41123265,0.29958206
2023-10-10 12:47:44,0.56326985,0.30189586
2023-10-10 12:57:58,0.05254544,0.31698936
2023-10-10 12:55:59,0.24808338,0.31004947
2023-10-10 12:58:19,0.05237316,0.31833246
2023-10-10 12:45:01,0.9024033,0.73663956
2023-10-10 12:41:13,0.81652164,0.86198837
2023-10-10 12:51:47,0.42518735,0.30061322
2023-10-10 12:50:12,0.4751486,0.2956818
2023-10-10 12:45:39,0.87802565,0.5792651
2023-10-10 12:49:47,0.6056508,0.292422
2023-10-10 12:54:37,0.31656474,0.31938598
2023-10-10 12:45:38,0.87802565,0.71684426
2023-10-10 12:57:10,0.06960117,0.31536594
2023-10-10 12:52:00,0.44887587,0.30209956
2023-10-10 12:42:55,0.8733741,0.8311698
2023-10-10 12:52:33,0.41752088,0.30154374
2023-10-10 12:56:31,0.14712723,0.31317756
2023-10-10 12:43:55,0.9999139,0.7515447
2023-10-10 12:43:45,0.9999139,0.78010815
2023-10-10 12:50:09,0.4525799,0.29543692
2023-10-10 12:51:39,0.41312775,0.29960462
2023-10-10 12:50:20,0.49909553,0.29613718
2023-10-10 12:48:51,0.53992593,0.41387478
2023-10-10 12:42:23,0.81161165,0.29400793
2023-10-10 12:43:36,0.95684385,0.8137713
2023-10-10 12:47:44,0.5779137,0.5160744
2023-10-10 12:49:47,0.5827375,0.29259023
2023-10-10 12:42:48,0.86140066,0.8328734
2023-10-10 12:53:44,0.42708245,0.31884977
2023-10-10 12:48:53,0.5114997,0.3909416
2023-10-10 12:46:40,0.78464985,0.65084666
2023-10-10 12:55:52,0.28762168,0.31213012
2023-10-10 12:39:59,0.7622534,0.8832425
2023-10-10 12:41:37,0.84236366,0.84034264
2023-10-10 12:54:03,0.38435698,0.30412364
2023-10-10 12:39:53,0.7287449,0.8843834
2023-10-10 12:43:43,0.9754501,0.8139638
2023-10-10 12:57:06,0.117667325,0.31498945
2023-10-10 12:50:08,0.4525799,0.29510686
2023-10-10 12:58:41,0.20036179,0.3216864
2023-10-10 12:58:17,0.006546645,0.31798166
2023-10-10 12:58:56,0.17787923,0.31992888
2023-10-10 12:54:50,0.26152122,0.3071675
2023-10-10 12:51:24,0.3857352,0.2988472
2023-10-10 12:55:52,0.27254716,0.3098453
2023-10-10 12:49:07,0.50676197,0.34753272
2023-10-10 12:58:19,0.018950814,0.31809285
2023-10-10 12:43:32,0.90834695,0.8212126
2023-10-10 12:52:33,0.4162288,0.30154958
2023-10-10 12:41:33,0.8390042,0.8626474
2023-10-10 12:57:10,0.08889654,0.31505904
2023-10-10 12:54:37,0.31079334,0.31903967
2023-10-10 12:51:45,0.42518735,0.34407938
2023-10-10 12:56:08,0.21362735,0.3108309
2023-10-10 12:58:19,0.050908778,0.31831065
2023-10-10 12:56:46,0.16099578,0.31400234
2023-10-10 12:48:59,0.4887587,0.30460364
2023-10-10 12:51:56,0.43483505,0.30003437
2023-10-10 12:47:42,0.6553536,0.29754093
2023-10-10 12:47:44,0.5914377,0.30146453
2023-10-10 12:58:04,0.019209234,0.33067945
2023-10-10 12:56:10,0.14859161,0.31159392
2023-10-10 12:54:39,0.23817727,0.3133628
2023-10-10 12:56:10,0.13920234,0.32474038
2023-10-10 12:57:17,0.05254544,0.32886076
2023-10-10 12:58:04,0.007838746,0.33094364
2023-10-10 12:46:59,0.7142734,0.5493712
2023-10-10 12:48:29,0.5835989,0.43555337
2023-10-10 12:43:56,0.9999139,0.8066889
2023-10-10 12:56:10,0.20346282,0.32404727
2023-10-10 12:47:42,0.65604275,0.5593562
2023-10-10 12:52:43,0.3857352,0.30184922
2023-10-10 12:51:28,0.41597036,0.30701697
2023-10-10 12:57:05,0.12059609,0.31482157
2023-10-10 12:57:12,0.069687314,0.31509092
2023-10-10 12:58:27,0.12361099,0.31901705
2023-10-10 12:47:47,0.5483676,0.49300954
2023-10-10 12:49:59,0.47377035,0.29338643
2023-10-10 12:54:37,0.25919545,0.31623486
2023-10-10 12:57:59,0.041088812,0.3303519
2023-10-10 12:43:33,0.91368765,0.71479917
2023-10-10 12:49:37,0.61650443,0.3000977
2023-10-10 12:54:51,0.2760789,0.30733737
2023-10-10 12:47:42,0.60220516,0.30116996
2023-10-10 12:55:52,0.29046428,0.3097304
2023-10-10 12:58:00,0.038935307,0.3173442
2023-10-10 12:54:08,0.37893015,0.30428362
2023-10-10 12:54:59,0.26505297,0.30759773
2023-10-10 12:49:00,0.48367646,0.3511496
2023-10-10 12:50:06,0.41803774,0.30796647
2023-10-10 12:43:43,0.97407186,0.8141226
2023-10-10 12:43:42,0.9671806,0.8129551
2023-10-10 12:49:11,0.5388061,0.29421532
2023-10-10 12:53:51,0.40761477,0.3038034
2023-10-10 12:54:50,0.2661728,0.30720952
2023-10-10 12:53:36,0.4358687,0.30291516
2023-10-10 12:50:16,0.54561114,0.29611036
2023-10-10 12:47:42,0.6581101,0.5603604
2023-10-10 12:51:26,0.41597036,0.30440685
2023-10-10 12:59:59,0.19450426,0.3214301
2023-10-10 12:47:44,0.57231456,0.51109356
2023-10-10 12:57:10,0.11361875,0.314893
2023-10-10 12:54:38,0.2592816,0.3090124
2023-10-10 12:54:51,0.27599275,0.30801854
2023-10-10 12:43:59,1.0,0.8065343
2023-10-10 12:52:51,0.3988285,0.30381477
2023-10-10 12:49:25,0.56817985,0.31084722
2023-10-10 12:47:44,0.58187616,0.3014587
2023-10-10 12:53:58,0.39581358,0.30390915
2023-10-10 12:51:14,0.39159274,0.29829457
2023-10-10 12:50:00,0.45034024,0.3072295
2023-10-10 12:59:49,0.17348608,0.32115293
2023-10-10 12:51:59,0.4416401,0.3003708
2023-10-10 12:53:00,0.3988285,0.3023725
2023-10-10 12:49:47,0.48307347,0.2932412
2023-10-10 12:54:37,0.32388663,0.3204891
2023-10-10 13:00:00,0.19441812,0.32136628
2023-10-10 12:46:09,0.83624774,0.6775047
2023-10-10 12:58:56,0.2076837,0.3197138
2023-10-10 12:56:10,0.17434749,0.31638712
2023-10-10 12:54:50,0.26522526,0.30741578
2023-10-10 12:48:36,0.5519855,0.42619115
2023-10-10 12:57:35,0.05478508,0.31640965
2023-10-10 12:52:33,0.42346457,0.30149558
2023-10-10 12:41:19,0.82763374,0.70871794
2023-10-10 12:55:06,0.30622792,0.30837372
2023-10-10 12:55:06,0.31260228,0.3081958
2023-10-10 12:53:36,0.43741924,0.30294165
2023-10-10 12:56:30,0.1092256,0.31297198
2023-10-10 12:50:00,0.47204754,0.30698958
2023-10-10 12:43:37,0.96330434,0.8145964
2023-10-10 12:49:48,0.47824964,0.2931604
2023-10-10 12:57:17,0.06443277,0.31539416
2023-10-10 12:54:37,0.3741063,0.3052354
2023-10-10 12:42:14,0.8704454,0.31893802
2023-10-10 12:54:37,0.34085622,0.30611467
2023-10-10 12:55:06,0.26979068,0.30782828
2023-10-10 12:55:55,0.24816953,0.30995262
2023-10-10 12:42:17,0.845637,0.846161
2023-10-10 12:57:17,0.04220863,0.3156237
2023-10-10 12:46:59,0.7142734,0.619406
2023-10-10 12:54:15,0.39762253,0.30442038
2023-10-10 12:44:06,1.0,0.7996893
2023-10-10 12:49:37,0.6128004,0.29253268
2023-10-10 12:57:45,0.07097941,0.31656432
2023-10-10 12:52:42,0.39658886,0.30174246
2023-10-10 12:57:17,0.05211474,0.31560665
2023-10-10 12:47:48,0.5816177,0.48788276
2023-10-10 12:56:01,0.23335344,0.3238418
2023-10-10 12:54:22,0.40296322,0.30477205
2023-10-10 12:58:34,0.14971143,0.31928805
2023-10-10 12:58:27,0.10991472,0.31881294
2023-10-10 12:56:21,0.124127835,0.31233522
2023-10-10 12:54:23,0.39701957,0.30588064
2023-10-10 12:41:11,0.7799121,0.8708209
2023-10-10 12:40:45,0.7201309,0.8793158
2023-10-10 12:42:25,0.82763374,0.8415729
2023-10-10 12:52:42,0.38969764,0.3018215
2023-10-10 12:40:11,0.7621673,0.88098925
2023-10-10 12:49:00,0.4837626,0.35611248
2023-10-10 12:48:59,0.50340253,0.30397922
2023-10-10 12:50:06,0.4356103,0.2942298
2023-10-10 12:57:05,0.12679817,0.31521508
2023-10-10 12:54:15,0.39986217,0.3044282
2023-10-10 12:57:19,0.06641399,0.31786782
2023-10-10 12:59:24,0.16185717,0.3212735
2023-10-10 12:43:59,0.9999139,0.8056067
2023-10-10 12:57:02,0.16099578,0.31687257
2023-10-10 12:56:28,0.077870615,0.32626763
2023-10-10 12:51:30,0.4012404,0.29940268
2023-10-10 12:59:47,0.1681454,0.32108933
2023-10-10 12:57:45,0.05340684,0.31647858
2023-10-10 12:50:06,0.40761477,0.2945549
2023-10-10 12:55:47,0.31897667,0.31085905
2023-10-10 12:58:56,0.17641485,0.3199406
2023-10-10 12:56:10,0.12714273,0.3133352
2023-10-10 12:50:07,0.43595487,0.304602
2023-10-10 12:50:00,0.44801447,0.30780813
2023-10-10 12:55:59,0.24816953,0.3100879
2023-10-10 12:59:06,0.18158326,0.3206657
2023-10-10 12:58:37,0.16271858,0.3192181
2023-10-10 12:49:53,0.47377035,0.29323423
2023-10-10 12:47:42,0.6155569,0.5331227
2023-10-10 12:40:45,0.73219055,0.87851083
2023-10-10 12:41:13,0.82315445,0.86267495
2023-10-10 12:49:41,0.6286502,0.29424408
2023-10-10 12:50:06,0.40856233,0.30524167
2023-10-10 12:52:51,0.3988285,0.30383712
2023-10-10 12:56:10,0.12378327,0.31189966
2023-10-10 12:54:37,0.37350333,0.30524108
2023-10-10 12:55:28,0.27099663,0.3088132
2023-10-10 12:51:20,0.39030063,0.29893202
2023-10-10 12:43:11,0.8929279,0.8220754
2023-10-10 12:57:18,0.0554742,0.31575704
2023-10-10 12:47:44,0.5482815,0.50043786
2023-10-10 12:51:39,0.41330004,0.2996097
2023-10-10 12:48:59,0.49401328,0.30447063
2023-10-10 12:39:59,0.7622534,0.8829658
2023-10-10 12:42:35,0.86140066,0.81578684
2023-10-10 12:53:58,0.3945215,0.30397424
2023-10-10 12:41:31,0.83133775,0.8279876
2023-10-10 12:47:44,0.58144546,0.30176938
2023-10-10 12:55:06,0.27616504,0.3117965
2023-10-10 12:47:21,0.66698253,0.29274112
2023-10-10 12:54:55,0.2760789,0.30733112
2023-10-10 12:50:39,0.46894652,0.29702047
2023-10-10 12:56:04,0.21354122,0.3247403
2023-10-10 12:55:59,0.24816953,0.31001705
2023-10-10 12:49:00,0.48367646,0.35055652
2023-10-10 12:45:00,0.9051598,0.7382344
2023-10-10 12:57:10,0.117667325,0.31484526
2023-10-10 12:42:00,0.8705315,0.85107845
2023-10-10 12:42:23,0.8131622,0.8433742
2023-10-10 12:48:59,0.48367646,0.35981736
2023-10-10 12:47:09,0.7143595,0.60256964
2023-10-10 12:48:59,0.48367646,0.36346483
2023-10-10 12:58:56,0.21216297,0.3216915
2023-10-10 12:52:48,0.3857352,0.30203423
2023-10-10 12:44:37,0.9258334,0.76444864
2023-10-10 12:43:33,0.9137738,0.8188525
2023-10-10 12:47:44,0.5652511,0.5049074
2023-10-10 12:57:17,0.043845292,0.3156602
2023-10-10 12:52:03,0.45792058,0.30057353
2023-10-10 12:49:37,0.6140925,0.30049962
2023-10-10 12:58:19,0.041002672,0.31823623
2023-10-10 12:59:50,0.19450426,0.32141727
2023-10-10 12:50:34,0.5171849,0.29669803
2023-10-10 12:56:28,0.08855198,0.31286007
2023-10-10 12:44:02,1.0,0.8031571
2023-10-10 12:54:38,0.2592816,0.30708185
2023-10-10 12:54:37,0.37772417,0.3051709
2023-10-10 12:57:10,0.08338358,0.315088
2023-10-10 12:54:58,0.27099663,0.30750233
2023-10-10 12:54:37,0.28986132,0.3199188
2023-10-10 12:42:35,0.8452063,0.8381482
2023-10-10 12:43:55,0.9999139,0.8096008
2023-10-10 12:47:39,0.66534585,0.5643756
2023-10-10 12:51:11,0.40063745,0.29804924
2023-10-10 12:57:17,0.06443277,0.32863322
2023-10-10 12:43:12,0.8929279,0.8098982
2023-10-10 12:52:09,0.47428718,0.30088395
2023-10-10 12:41:41,0.858558,0.8570067
2023-10-10 12:59:49,0.1681454,0.3214452
2023-10-10 12:57:18,0.07408045,0.3158085
2023-10-10 12:57:10,0.08295288,0.31511626
2023-10-10 12:56:10,0.21233526,0.32405078
2023-10-10 12:55:23,0.2631579,0.30873963
2023-10-10 12:50:12,0.458782,0.30214766
2023-10-10 12:42:55,0.87346023,0.83144987
2023-10-10 12:51:26,0.41597036,0.30178687
2023-10-10 12:47:32,0.66698253,0.5551435
2023-10-10 12:54:17,0.40735635,0.36817026
2023-10-10 12:50:06,0.3969334,0.29574704
2023-10-10 12:53:44,0.42346457,0.30328098
2023-10-10 12:58:29,0.14488758,0.3205962
2023-10-10 12:51:26,0.40589198,0.29899007
2023-10-10 12:50:00,0.44741148,0.30781212
2023-10-10 12:56:04,0.22465329,0.3229767
2023-10-10 12:45:01,0.9051598,0.7257455
2023-10-10 12:48:34,0.5835989,0.39241806
2023-10-10 12:53:09,0.39658886,0.30244014
2023-10-10 12:49:07,0.5388061,0.29319915
2023-10-10 12:40:42,0.7037643,0.87978387
2023-10-10 12:56:26,0.11844259,0.31258664
2023-10-10 12:43:13,0.8929279,0.82218045
2023-10-10 12:46:47,0.7236627,0.629465
2023-10-10 12:50:59,0.4442243,0.2973235
2023-10-10 12:43:44,0.9885434,0.8113549
2023-10-10 12:58:19,0.04418985,0.3182804
2023-10-10 12:40:11,0.7610475,0.47557238
2023-10-10 12:57:05,0.15582737,0.31455246
2023-10-10 12:54:50,0.23826341,0.30717677
2023-10-10 12:54:50,0.24911706,0.3070574
2023-10-10 12:54:37,0.26582822,0.3190844
2023-10-10 12:56:43,0.16280472,0.3190399
2023-10-10 12:49:11,0.5388061,0.3261624
2023-10-10 12:50:07,0.42777157,0.2949452
2023-10-10 12:50:44,0.46877423,0.29710898
2023-10-10 12:47:24,0.66698253,0.5699024
2023-10-10 12:56:04,0.22465329,0.32297206
2023-10-10 12:42:49,0.86140066,0.83072597
2023-10-10 12:58:27,0.112326644,0.3188446
2023-10-10 12:49:07,0.5388922,0.29488012
2023-10-10 12:52:37,0.39874235,0.30156806
2023-10-10 12:55:54,0.26341632,0.30989352
2023-10-10 12:53:58,0.39822552,0.30367568
2023-10-10 12:52:04,0.45852357,0.3005731
2023-10-10 12:42:17,0.84443104,0.8460493
2023-10-10 12:53:59,0.3945215,0.30375007
2023-10-10 12:56:21,0.124127835,0.31481472
2023-10-10 12:40:59,0.7622534,0.8775607
2023-10-10 12:56:00,0.24808338,0.31588677
2023-10-10 12:57:59,0.047204755,0.31703672
2023-10-10 12:43:00,0.88793176,0.8250888
2023-10-10 12:56:04,0.22465329,0.32377392
2023-10-10 12:57:17,0.04169179,0.31633264
2023-10-10 12:54:37,0.28512362,0.3196928
2023-10-10 12:56:31,0.13885778,0.31312376
2023-10-10 12:48:59,0.48367646,0.36315337
2023-10-10 12:43:36,0.95684385,0.81577086
2023-10-10 12:56:10,0.17882678,0.3112759
2023-10-10 12:48:59,0.4962529,0.30410028
2023-10-10 12:48:40,0.5519855,0.4244785
2023-10-10 12:41:19,0.82763374,0.70548487
2023-10-10 12:52:33,0.42001894,0.3015337
2023-10-10 12:48:51,0.5425963,0.41760045
2023-10-10 12:57:17,0.06658627,0.31537205
2023-10-10 12:47:58,0.55887675,0.46992823
2023-10-10 12:48:40,0.5519855,0.3057688
2023-10-10 12:56:10,0.13213886,0.2994481
2023-10-10 12:41:43,0.8704454,0.8482599
2023-10-10 12:54:43,0.23817727,0.32544366
2023-10-10 12:41:13,0.78008443,0.8728076
2023-10-10 12:57:43,0.05237316,0.31883234
2023-10-10 12:58:03,0.029546041,0.33053318
2023-10-10 12:54:50,0.23817727,0.3132701
2023-10-10 12:50:11,0.458782,0.2956396
2023-10-10 12:55:41,0.30665863,0.30946606
2023-10-10 12:56:35,0.18571797,0.31339103
2023-10-10 12:56:10,0.17658713,0.3219801
2023-10-10 12:58:04,0.010509088,0.31773993
2023-10-10 12:47:09,0.7143595,0.578522
2023-10-10 12:47:01,0.7142734,0.55069196
2023-10-10 12:58:21,0.07390817,0.3207843
2023-10-10 12:56:10,0.13851322,0.32389465
2023-10-10 12:40:59,0.7621673,0.8770537
2023-10-10 12:58:26,0.07511414,0.31858623
2023-10-10 12:47:13,0.67559654,0.58602667
2023-10-10 12:39:45,0.72142303,0.8848878
2023-10-10 12:50:12,0.50753725,0.29830492
2023-10-10 12:56:11,0.12774572,0.31205088
2023-10-10 12:45:47,0.87802565,0.6708586
2023-10-10 12:52:21,0.45034024,0.30124593
2023-10-10 12:49:07,0.52476525,0.34118494
2023-10-10 12:53:22,0.38995606,0.35637128
2023-10-10 12:43:44,0.99474543,0.8126516
2023-10-10 12:50:37,0.50193816,0.29680583
2023-10-10 12:50:06,0.42553192,0.29435986
2023-10-10 12:57:10,0.09475407,0.31502458
2023-10-10 12:58:29,0.1481609,0.31950417
2023-10-10 12:50:34,0.5208028,0.29665542
2023-10-10 12:44:00,0.9999139,0.8011088
2023-10-10 12:47:25,0.66706866,0.56641436
2023-10-10 12:55:40,0.3065725,0.3094374
2023-10-10 12:51:20,0.41278318,0.29858643
2023-10-10 12:52:09,0.48324576,0.300811
2023-10-10 12:50:23,0.53380996,0.29646295
2023-10-10 12:44:59,0.9051598,0.7444119
2023-10-10 12:54:37,0.34671375,0.31915233
2023-10-10 12:44:00,0.9999139,0.8026982
2023-10-10 12:50:06,0.3969334,0.30694225
2023-10-10 12:40:45,0.73787576,0.87878567
2023-10-10 12:49:25,0.5520717,0.30087784
2023-10-10 12:53:10,0.39004222,0.30243602
2023-10-10 12:39:53,0.7340856,0.88423353
2023-10-10 12:46:59,0.7143595,0.6286038
2023-10-10 12:54:39,0.24196744,0.30681172
2023-10-10 12:51:39,0.41209406,0.29959795
2023-10-10 12:51:30,0.4071841,0.29956597
2023-10-10 12:46:49,0.7143595,0.6322618
2023-10-10 12:49:47,0.56249464,0.29266036
2023-10-10 12:49:25,0.5619778,0.31153077
2023-10-10 12:44:07,0.9828581,0.7977154
2023-10-10 12:50:12,0.50133514,0.29581305
2023-10-10 12:46:52,0.7143595,0.2985362
2023-10-10 12:52:59,0.39874235,0.30215314
2023-10-10 12:55:06,0.27616504,0.3094286
2023-10-10 12:47:13,0.69437504,0.57693267
2023-10-10 12:50:12,0.51201653,0.29586685
2023-10-10 12:47:14,0.66706866,0.5551541
2023-10-10 12:51:33,0.4100267,0.29950336
2023-10-10 12:40:11,0.7491601,0.8812422
2023-10-10 12:56:43,0.18778534,0.31393507
2023-10-10 12:55:23,0.25954002,0.3087642
2023-10-10 12:58:19,0.051684037,0.31833252
2023-10-10 12:57:41,0.04143337,0.31637594
2023-10-10 12:50:12,0.48384875,0.29769844
2023-10-10 12:54:15,0.3938324,0.30439076
2023-10-10 12:40:45,0.7077268,0.8796006
2023-10-10 12:57:17,0.043845292,0.31567007
2023-10-10 12:44:17,0.96201223,0.7852044
2023-10-10 12:55:06,0.28546816,0.30802515
2023-10-10 12:54:58,0.27599275,0.319352
2023-10-10 12:50:10,0.45585322,0.2953791
2023-10-10 12:49:07,0.53294855,0.3255865
2023-10-10 12:44:37,0.93461967,0.43202406
2023-10-10 12:42:17,0.8402102,0.84553975
2023-10-10 12:42:37,0.86140066,0.8326448
2023-10-10 12:47:42,0.6295116,0.3007897
2023-10-10 12:48:53,0.5214058,0.30452237
2023-10-10 12:47:13,0.6786114,0.5870268
2023-10-10 12:55:52,0.290895,0.30973017
2023-10-10 12:41:05,0.77284867,0.8743436
2023-10-10 12:57:17,0.065380305,0.31537944
2023-10-10 12:58:17,8.614006e-05,0.31790316
2023-10-10 12:55:23,0.2760789,0.31522664
2023-10-10 12:55:06,0.28004134,0.30799463
2023-10-10 12:56:18,0.15100352,0.31230977
2023-10-10 12:56:24,0.12404169,0.3137942
2023-10-10 12:47:42,0.6283056,0.49922237
2023-10-10 12:54:38,0.2592816,0.3083502
2023-10-10 12:43:33,0.923766,0.819088
2023-10-10 12:53:44,0.40899304,0.3034022
2023-10-10 12:47:12,0.69980186,0.59699774
2023-10-10 12:56:35,0.20225687,0.31350672
2023-10-10 12:42:55,0.8614868,0.74360925
2023-10-10 12:54:37,0.2765096,0.30994183
2023-10-10 12:57:10,0.082349904,0.31509343
2023-10-10 12:49:42,0.62856406,0.29255646
2023-10-10 12:47:44,0.56921357,0.30193248
2023-10-10 12:39:59,0.7622534,0.8827451
2023-10-10 12:54:50,0.24205358,0.30700418
2023-10-10 12:46:44,0.76320094,0.6352325
2023-10-10 12:50:06,0.41726246,0.2991928
2023-10-10 12:46:47,0.7340856,0.6343196
2023-10-10 12:41:08,0.7744853,0.8734266
2023-10-10 12:55:57,0.24816953,0.3103632
2023-10-10 12:51:08,0.4252735,0.29777807
2023-10-10 12:50:06,0.41218022,0.30357444
2023-10-10 12:51:25,0.39142045,0.2988878
2023-10-10 12:45:01,0.88095444,0.71470773
2023-10-10 12:52:42,0.3945215,0.301756
2023-10-10 12:58:01,0.038504608,0.3172681
2023-10-10 12:52:31,0.42604876,0.3014884
2023-10-10 12:54:37,0.27358085,0.3197996
2023-10-10 12:53:24,0.40606427,0.3026416
2023-10-10 12:56:10,0.118356444,0.30659908
2023-10-10 12:58:37,0.1664226,0.31922933
2023-10-10 12:51:11,0.4100267,0.29797423
2023-10-10 12:49:07,0.50633126,0.3072908
2023-10-10 12:48:59,0.49349642,0.37200105
2023-10-10 12:44:37,0.92893445,0.766053
2023-10-10 12:45:01,0.89086056,0.7305732
2023-10-10 12:52:53,0.39874235,0.30252227
2023-10-10 12:54:37,0.3192351,0.30587173
2023-10-10 12:45:00,0.9052459,0.7427028
2023-10-10 12:41:33,0.8340081,0.8638745
2023-10-10 12:58:37,0.17055732,0.31936032
2023-10-10 12:52:13,0.44990957,0.30105045
2023-10-10 12:45:01,0.8848307,0.7280257
2023-10-10 12:44:07,0.9856146,0.6968995
2023-10-10 12:42:39,0.8614868,0.79933435
2023-10-10 12:52:50,0.3857352,0.30179325
2023-10-10 12:50:12,0.5487122,0.29590786
2023-10-10 12:54:37,0.3588595,0.31796628
2023-10-10 12:57:05,0.12231889,0.3148192
2023-10-10 12:44:59,0.9051598,0.74345183
2023-10-10 12:52:09,0.48324576,0.30855417
2023-10-10 12:51:30,0.40003446,0.2994107
2023-10-10 12:54:09,0.37772417,0.30438507
2023-10-10 12:49:47,0.511069,0.3045176
2023-10-10 12:43:33,0.9219571,0.81791264
2023-10-10 12:54:37,0.3107072,0.3206334
2023-10-10 12:58:26,0.082349904,0.31864315
2023-10-10 12:58:02,0.03178568,0.33023664
2023-10-10 12:57:10,0.11473856,0.31509194
2023-10-10 12:47:48,0.5803256,0.48821798
2023-10-10 12:58:20,0.06477733,0.31840634
2023-10-10 12:44:07,0.9963821,0.8003585
2023-10-10 12:51:14,0.4091653,0.29843476
2023-10-10 12:56:10,0.17253855,0.3238265
2023-10-10 12:59:59,0.19450426,0.3214209
2023-10-10 12:57:17,0.04427599,0.3289859
2023-10-10 12:48:47,0.5519855,0.4163197
2023-10-10 12:53:58,0.40546128,0.3036078
2023-10-10 12:49:47,0.5857524,0.2925727
2023-10-10 12:45:01,0.8980963,0.7347101
2023-10-10 12:40:48,0.753381,0.8782984
